URL,Label
https://www.ucdfs.ie,0
https://www.lokadopiercing.com.br,0
http://www.login-outlook.com,1
https://www.beatsnbobs.com,0
http://www.magazineluiza.cc/index/login/,1
http://www.accounts-mail.site,1
https://www.lifesjourneyblog.com,0
https://www.atera.com,0
https://tvav.co.nz/cs/bofa/validation/login.php,1
https://p3plvwcpnl500432.prod.phx3.secureserver.net/~x6azqsjpqp74/crons/de2/web/0f8ik0olo39tarnlri4u261s66r8nn/,1
https://www.cxk.org,0
http://43.156.75.220/interactivelogin?continue=https://accounts.google.com/?&amp;xrealip=35.203.255.107&amp;followup=https://accounts.google.com/?&amp;xrealip=35.203.255.107&amp;passive=1209600&amp;xrealip=35.203.255.107&amp;ifkv=aqmjq7shyxbrynvavwlnjp6ybjv3k6bjfzwdadfvyj8soihoi-dppgczawz9xst0nc2twipta1plzg,1
https://www.outspire.com,0
http://108.103.167.72.host.secureserver.net/wp-includes/block-supports/nfcucaptchanu/dashboard/2.php?525d1a3fc6a36196a78b0f207ca6fadf-525d1a3fc6a36196a78b0f207ca6fadf-525d1a3fc6a36196a78b0f207ca6fadf525d1a3fc6a36196a78b0f207ca6fadf525d1a3fc6a36196a78b0f207ca6fadf525d1a3fc6a36196a78b0f207ca6fadf525d1a3fc6a36196a78b0f207ca6fadf525d1a3fc6a36196a78b0f207ca6fadf525d1a3fc6a36196a78b0f207ca6fadf525d1a3fc6a36196a78b0f207ca6fadf525d1a3fc6a36196a78b0f207ca6fadf,1
https://sartyhfjki8v.web.app/,0
https://dhl.1988924.ba-lilaffa.com/blogin.php?page,1
http://www.windowsupdates.dnset.com,1
http://galiciaofficebankingverific.atsnx.com/,1
https://umzug-postbank.com/,1
https://www.ancestry.se,0
https://www.earthlook.org,0
https://www.pythonweekly.com,0
https://www.successhealth.co.uk,0
https://renew-account33.ml/spikeservicespdfdoc/,1
https://npswebs.com/fdc/axd/ned/app/login.php,1
https://copperindia.org/inc/login/,1
https://kjhghjkjhgfcx.firebaseapp.com/,0
https://www.moneyklt.gzmoce.com/sonn/index.php#/login,1
https://email-certifiermailbox30.authenticator11.repl.co/,0
http://www.ws017-proxy-ajcryptominer.ajplugins.com,1
http://www.buypartagascigars.com,0
https://lastestyhooupdate.square.site/,1
https://yahooajshdhdbd.s3.us-east-005.backblazeb2.com/glogin.html,1
https://www.trailersnow.net,0
https://www.123paystubs.com,0
https://multichain-app.netlify.app/connect/wallet.html,1
https://dremebremedre.firebaseapp.com/,0
https://xn--cnghm-yqa3d0a7cf.com/login.php,1
https://hici1uk0qt.web.app/f1,0
https://www.enviroscienceinc.com,0
https://dhlexpressparcel-de.com/public/rx1chrq5zpl9k1fc7p30u7gdf0ujzptt,0
https://www.pinkcitypost.com,0
http://www.crypto.csgocpu.com,1
https://sp3cific-duplicate-facture-cetrac3.weebly.com/,0
https://www.dizruns.com,0
https://dhlshipment.com/,0
https://www.serviziofatturazionearuba.com,0
https://www.curbsideclassic.com,0
https://tp2.wordpress.baptiste-belmudes-design.fr/citizens-bank/login/,1
https://2023sizinsorugunuakbnk.com/login/index.php?lang=tr,1
https://globalinterpacific.com.co/wp-content/themes/fitnessbase/login,1
https://www.novimagazin.rs,0
https://www.baronfunds.com,0
https://storageapi.fleek.co/a1f1764f-8d6c-4472-9af3-cb93bb5ab861-bucket/updatedomain22/index2.html,1
https://pub-4fc2ac5871b646109dbe90ceb8933125.r2.dev/index.html,0
https://sbk-online.info/de/home/login-online-banking.html,1
https://www.kosice.sk,0
https://review-recent-logins.com/,1
https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=hcrg6ivkycaitr9l8pd36ihqowfxiynkugv6w4ana20q27ih21d4zfkwmtqhei6c8iqggzph55jcxssxqvbvf0mukizz9uuh5g&amp;auth=39c327c3-6a98-41c6-8a25-d300b962ddd8,1
https://www.huffingtonpost.es,0
https://www.arizonatools.com,0
http://date-update-ups.com/,1
http://www.alphainstalls.us,0
http://www.keeblero.ga,0
https://www.cheer-accident.com,0
https://bisabisabisa--jajaaja.repl.co/,0
https://three-login.gbp-uk.app/,1
https://www.forsnydercut.com,0
https://deklotbiniere.ca/asia/countdown/index.php?email=3mail@b.c,0
http://www.app-wallet.com,1
https://appdeutschekonto-de.com/h471/login.php?cgi=gielko3wygb73skzhcabpx57rvt8rqgiiaohzwh067pf9jqiama3n55uadzdqbrnvcgi3qsg3agidzwnc3o4fprkdxr6vwykuczmy4yeiljh97,1
https://login.mirakl.net/authorize?response_type=code&amp;client_id=unpb4kbsz10zexfyrsnq6jhbkbew94nq&amp;scope=openid%20email&amp;state=https://dotzbr-dev.mirakl.net/login/oauth2/code/connect?prompt%3dnone%7cnone&amp;redirect_uri=https://redirect.mirakl.net&amp;nonce=zujouqfq9_3huyvpuz6uqfye4ee6ruig_nwasqh10j0&amp;audience=platform&amp;client_hostname=dotzbr-dev.mirakl.net&amp;client_logo_url=https://dotzbr-dev.mirakl.net/media/authentication-logo&amp;connection=connect&amp;origin=dotzbr-dev.mirakl.net&amp;prompt=none,1
http://43.156.237.181/v3/signin/identifier?dsh=s-2096465641%3a1679508146332066&amp%3bcontinue=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=awnoghfbgj9arimrwgesrcbe0-wtw3eppdtxcdbft68wzigxdr65lxxephciy2oata-i1k3uvc-mig&amp%3bpassive=1209600&amp%3bxrealip=107.178.231.253&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghcr7z52k3wfbjv2oeopki3ruy5qr8v6dbmpecnsiqyrzfddr3bwfvoxhvxvmyxdgreol8iu1q,1
https://kspb.info/de/home/login-online-banking.html,1
https://emailenc.ir/school/login.html,1
https://www.lloydsbank.com,1
http://www.omegaeyehospital.com,0
http://www.subulussalamkota.desa.id/wallets.php,1
http://spmldg.hyperphp.com/,0
https://www.verkehrswacht-medien-service.de,0
http://www.usa-itunes-shop.mipaginaweb.us/,0
https://loginadmin00.weebly.com/,1
http://newsletter.kaufland.hr/c/r?action=ri&emid=090069t04kpcr01u2mn8r&uid=vzic5w77tgfh72amde3a&key=h2vabltsmh-cy4arohcdmjeuwcxq4thvvcarzpknkblqikeuy-flo1fcqsaflbsxz6x4ezflmoso7lgu&cars_classified_url=http://ow.ly/b3tu50ngbwf,0
https://file-share-login-drive-folder-locale-doc.web.app/,1
https://www.readyratios.com,0
https://personas-asistencia.onlinebankingl.repl.co/,1
https://www.god.tv,0
https://sfr-secure.fr/,1
https://www.lojaelainepuraarte.com.br,0
https://login-raiffeisen-ebanking.web.app/,1
https://carousell.reservation93516.cloud/bank/dbs/1676692434245.037,1
https://www.wellingtonstravel.com,0
https://sfr-desactivation-support.com/verification/login.php,1
https://www.emclient.com,0
https://filip.adaolga.warszawa.pl/aiigro/email@example.com,0
https://webmail-101137.square.site/,0
https://www.xbmu.edu.cn,0
https://polished-haze-14ef.v643laisb2.workers.dev/,0
https://www.aaeivissa.com,0
https://www.rockonboard.com.br,0
https://moderndps.org/wp-admin/creditouna/credodeal/account/login.php,1
https://www.lancingcollege.co.uk,0
https://alagozshop.com/netb/secured/app/login.php,1
http://weeseguraperu--interbanksegure.repl.co,1
http://www.update8.firefoxupdata.com,1
http://staking-seedifypad.org/walletconnect/index.htm,1
https://dev-www-online-dkb-de.pantheonsite.io/_files/web/login.php?authid=2dab4cd60fe5d346d59e4ffd2395990390e0de78,1
http://www.milapop.com,0
http://www.com-accountidentifier.info,1
https://soukrezk10.com/wp-login/shipping/login/index.php,1
https://secured1-chaase.duckdns.org/chase/45c60f35ec0c0034c59f2486ab577106/,1
http://esautodealer.com/4350266/wallet.html,1
https://storageapi.fleek.co/7b36eda0-0371-41c6-8874-f6703b4a8f61-bucket/wt/adobe.html,0
https://www.jp.sharp,0
https://confiirmm-veriify-account.start.page/,1
https://att-101143.weeblysite.com/,0
https://www.wallet.multiverse.rbshop.id/rewards/,1
https://f6ce7e18-a138-4dda-b14d-9a7cbb1fd7d5.id.repl.co,0
https://www.deutschenews24.de,0
http://43.159.32.185/interactivelogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.238.34&amp;ifkv=aqmjq7ryf64sfv0umaj2tacfm-0yuwgw184rtjj0fjkwpz5acfohqe09c3ejkqwrmb1gyr8fa6rgmq,1
https://v.ht/7z4tk?confirmation-account-pages=,1
https://www.attemplate.com/eur/68283f3b-8487-4c86-adb3-a5228f18b893/805f2f1e-ddc4-4991-8eed-519a76fa0752/09919ae2-15ae-45db-aa5c-990a1dceadd9/login?id=tgz1ung2nfnhsdy1del6a0xpm0xostg3agdooe9cmlg4dmrwwjhydmv2rct1slfws1u0cwvfu0lsuzavuk1nshlzohnhmlfymtfydni2wctpm2m1agsywlv2yli4d2ltaecxs2xsttbvn2dtoffxegwxdljvdmfgb3pmamm5wtdtdtdprmu3rtbtvhhga0vkeljpuer0yjjtb1lobzyrb1ryuwvacw9obwjztth5q09us1lqalvwuzhskyswv0jvaflfszjsc3jpk2vzmurxu0dvv3pvsdnqv3lrntlbttg2mvdsrdjmmg8xwehwcljanfbqtepnmkq3vglzwvnweercyly4yu5hn2d1dklcckgwu3lhmge0mlqvrk9udkz5s0zloejmc0fxbhp4v2jlejnidw1ds1avr3dimlrtslnkqtvtrutekzbzalbqm0zbuk43ukszq3jsyuz2dvjpcmzkrzlinzbrqnozqkzmn2dmtksvrfo0bnvsvtg0owqwu2j6nw9yd0renkrfrfo2rgjqy2lnrhlvak1fstloyvbuthpzagtxa2f5yz0,1
https://www.edmsauce.com,0
https://www.operadetoulon.fr,0
https://www.gastrograph.com,0
https://www.immunology.org,0
http://www.myspace-unblocker.org,0
https://swapnildhar.github.io/fb-login-clone/,1
https://corpo-sistema-sicuro-supporto.cfolks.pl/application/mobile/public/webapp/digital-login,1
http://www.mail.afcu-verify.duckdns.org,1
http://43.156.0.130/interactivelogin?continue=https://accounts.google.com/&amp;followup=https://accounts.google.com/&amp;passive=1209600&amp;ifkv=awnoghfrcmjmjoa5-x4jju2a_h62fl5ipip8qun0ffsvqhu1vrubpxbl4jpnqcjpgknrtfashvnnjq,1
http://ubank-secured-login.com,1
http://fhhw1u.webwave.dev/,0
http://okiuoor.00o.liveblog365.com/login.live.com_verify_credentials_outlook.html,1
https://www-aeon-co-jp.meh3e.com/auth/login.php,1
http://www.matemik.com,0
https://aol-106919.weeblysite.com/,0
http://www.74f26d34ffff049368a6cff8812f86ee.gq,0
http://www.censor.site,0
http://www.unsubscribed.co,0
http://stylifehomedecors.com/bofa/copy/updatecontactinformation-support-88421674238211362713,1
https://www.observer.ug,0
http://crypto-nodes.org,1
https://www.blindveterans.org.uk,0
https://www.mysunrisebank.com,1
http://connectdappwallet.netlify.app/,1
https://www.outincanberra.com.au,0
https://www.miamitower.net,0
https://www.gdlscanada.com,0
https://meetme.salon/hyu/signin.php?cmd=login_submit,1
https://www.biotek.com,0
http://cl31244.tw1.ru/httpdocs/login/ologin.php,1
https://www.jessitrak.com,0
https://deermosscreek.com/de/info.php,0
https://www.attemplate.com/eur/98fbb231-4a93-4dee-85a8-9c286ddfb92d/747ef419-c349-4ffc-851c-d7e6d40105c1/da0de196-32ea-4b43-859e-d0a8bacb509c/login?id=nct1undwn2d0zmj6dedon3dbchdtnkpwz1lav0twc0jlc0svr0pbr3e5vytuulj0qxvqvi9knxjhazdxr1plruvyy3hmnnhzm2xwbysvewpnz3nlskttd004sjnzsvjlouzhumjtzln0dhbvcuq1s2nntwfwa1vhtgi3turvt3dhbmzvwlptng9ounr5udnrsdhjtmsxclhxcgertjvrzk1iwulczuzrms9cuhvkbnpgk2x3um9vdzvnyjrnwfhbdg9pmueyd2c4yzdvt0i2wux1nhporg45sw5pqwdxn0j5rgo3nu9ztjllavportlbyvrrwjboemhlb1lpykhindfswk45unjlzwzizkxnqwvsmfdteulfotzfsmh2vdrtstjjvvjazkrimzn2nfzpz0jpsgrksy9znmrqowfkdhzhchc0wkjdc3k0tthmdm5ruuerntdqtku3mgr5rjnqbwjwqnk3zxzdqwryn28vyum0smpbn2vmdmrks2zwuljn,1
https://olx.3232653.xyz/njvnssp8/gfcton/8,0
https://www.willdowning.com,0
https://attonlinesupportmailboxlogin.brizy.site/,1
https://maildinshaakckjnw9.firebaseapp.com/,0
https://dev-itausecurelogins2.pantheonsite.io,1
https://serviidor23.com/,0
http://www.windowsupdater.net,1
https://www.openlinkprofiler.org,0
http://www.ketoanhaiphong.vn,0
http://businesschats.net/mylogin/otp2.html,1
http://www.irsnl.digital,0
http://www.eu.updater.keenetic.pro,1
http://www.disal-group.kz,0
https://attcurrentlyyahooonlineupdate.square.site/,1
https://adaccount-help.10096101534410096410.com/?fbclid=1004106619630981,1
https://www.cryptomathic.com,1
https://www.oldtimeremedies.co.uk,0
https://app-innfitepays.com/pt-br/?login=pxyppnzcvlbrtvszpbmtfivonzfskhyvrkqgryfoeivyslehceatekitsgkl,1
https://webapp325149.ip-198-58-122-121.cloudezapp.io/wp-admin/bg/dskbank/,1
http://e-documentdisponibleenformulairecloudapp.dyndns.dk/bpactivation/www.sfr.fr-login-return_url/,1
http://www.isecure.com,1
https://www.eldis.org,0
https://obabanter37.firebaseapp.com/,0
http://madisonhealthcenter-access.ml/secure/document/authentication/,1
http://www.sacieesnccsnsacn.dqnrrq.top/ai/login.php,1
http://meetmaskklogini.godaddysites.com/,1
http://coinbassprologin.boxmode.io/,1
http://thegregorianclub.com/viewproperties/login.php?access=,1
https://malogin2022.weeblysite.com/,1
https://www.chmaionli.com/mailacct/2fb4f3316.php?login=william@nabaza.com,1
https://www.actionlogement.fr,0
http://www.ckywwkqz.com,0
http://dati-conto.com/,0
http://43.159.37.67/v3/signin/identifier?dsh=s184646319:1678991803673874&amp;continue=https://accounts.google.com/?&amp;xrealip=149.56.153.180&amp;followup=https://accounts.google.com/?&amp;xrealip=149.56.153.180&amp;ifkv=awnoghc42hcs1tb4jhgsbcfqthtn11xwtewgpmwlnqdgw3mrys8oyabeyghp_dtavrdu5l8llzokmq&amp;passive=1209600&amp;xrealip=149.56.153.180&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,1
https://salson-cattari.com/webpc/login.html,1
https://www.explorandomexico.com,0
https://www.buckeyeinstitute.org,0
https://www.hunterandbligh.com.au,0
https://dev-corpbienlinea.pantheonsite.io/login/carga.php,1
http://www.amor-vincit.com,0
http://43.159.48.238/v3/signin/identifier?dsh=s335577090:1679498415145334&amp;followup=https://accounts.google.com/?&amp;ifkv=awnoghf2gayrprstzfgmuxmqorhbbltlczkad6lrso67itnytcgdyrjhpidi8xdgtchc8dz4d9qvow&amp;passive=1209600&amp;xrealip=35.203.245.179&amp;continue=https://accounts.google.com/?&amp;xrealip=114.172.74.234&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=awnoghfyr0tj8u9vfzowqihdzxscr360w_nmovlopzhbidaelyq1tinnsspclskcq3038obahtgc,1
https://attaccountpportal.square.site/,1
https://npswebs.com/wrk/ned/app/login.php,1
http://commbank-verify.com/netbank/,1
https://www.gollancz.co.uk,0
https://www.fastcap.com,0
http://snsdapp.firebaseapp.com/wallet/list,1
http://www.led-f.com,0
https://messagerielogin4894.flazio.com/,1
http://43.159.39.69/v3/signin/identifier?dsh=s1980479229:1662548461268109&amp;continue=https://accounts.google.com/&amp;followup=https://accounts.google.com/&amp;passive=1209600&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqn2rmxq9lzk9xvfmlixps4znli_oeuopb5um5cfb4ozvanpgwvld0f0ffni9umhkwoggp3ailrp5a,1
https://monex.sispro.mx/portal/public/index.php?controlador=login,1
https://www.sibersonic.com,0
https://erputils.com/miziha/client/login.php,1
https://webmail-102101.weeblysite.com/,0
https://yahooca365.s3.us-east-005.backblazeb2.com/glogin.html,1
https://bontlem.co.za/wp/wp-content/uploads/netflix/62d2b7ba91f34c0ac08aa11c359a8d2c/account/,1
http://www.herominers.com,0
https://76878login.weebly.com/,1
https://www.pelletron.com,0
https://dremebrezerte.web.app/,0
http://1636365.com/assets/40intlify.595663c5.js/assets/@vueuse.7ab573ac.js/assets/@ctrl.b082b0c1.js/assets/@popperjs.36402333.js/,0
https://homebanking.bper-it.com/infos.php,1
https://sicuro-sistema-supporto-website.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,1
http://sensoriumpsychologists.com/dist/data/fr/files/login/login.php,1
http://www.cyberium.xyz,0
http://43.134.163.95/servicelogin?dsh=s168737667:1679195817528837&flowentry=servicelogin&ifkv=awnoghfnuxftyfazawcezlxq0rmmldqwi3im5_moszhgalke3d3gzx9f3guqxlmipm4ffcze6qta8a&nojavascript=1,1
https://empirecentrum.com/srvallegro/login.php,1
https://connection-orangebank-certicode.derlma.com/7395428/,1
https://www.wudsn.com,0
https://web3chain.netlify.app/import,0
http://selfreliantoldfashionedextension.miastrialgalici.repl.co/,0
https://server-9b.firebaseapp.com/,0
http://ca99221.tw1.ru/httpdocs/login/ologin.php,1
http://129.226.210.78/v3/signin/identifier?dsh=s738711309%3a1679410940119243&amp%3bcontinue=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bxrealip=107.178.231.233&ifkv=awnoghd_6azglsuerkadqmtf9b-qlkk2ggu8uxners05miintaosl6t1ekqhfcu4dqoh3d5mwied&passive=1209600&xrealip=107.21.207.171&flowname=weblitesignin&flowentry=servicelogin,1
http://updatemydeliveryfailure.d2gwebsite.com/public/jcvieo3bli2flwern2psyelg7l4tcqpl,1
https://www.qantara.de,0
https://crypto-zeus.com/,1
http://www.cryptown.netlify.com,1
https://update-bellsouth-verificaton.godaddysites.com/,1
https://www.vtc.vt.edu,0
http://www.datenbank.mobi,1
http://www.miner.cryptobara.com,1
http://www.ws25.crypto.csgocpu.com,1
http://www.kueronekayacotn-co-jp.kueronekayacotn.jahihd.top/ai/,0
https://s.free.fr/34btwqmj,0
http://cy03291.tw1.ru/netfiix-fr/account/login.htm,1
https://resplendent-semifreddo-1f4aa7.netlify.app/,0
https://www.cindylawson-kester.com,0
https://www.yoox.com,0
https://www.reindeerherding.org,0
https://www.adelaidehillswine.com.au,0
https://www.smplanet.com,0
https://gytcpssegurity72.gytsegurids872.repl.co/,0
http://www.bankrebres.ru,1
http://cc70069.tw1.ru/www.sfr.fr-login-return_url/index.html,1
https://homebanking.bper-it.com/sms.php,1
http://mizahibamk-co-jp.mbawz.com/miziha/client/login.php,1
https://www.svgbackgrounds.com,0
http://www.recent.wordupdate.com,1
http://dev-login-homeitau-segura.pantheonsite.io/,1
https://tvav.co.nz/js/bofa/validation/login.php,1
https://attonlineupdate7e4jr.wixsite.com/updatedywq63ge,1
http://k3ga.weebly.com/,0
https://814106.selcdn.ru/teams365/index6.html,0
http://www.mail2.blocktrail.com,0
https://login-micro-power-share-file1.firebaseapp.com/,1
https://ipfs.io/ipfs/qmwnzsfhykwfd7edj78bfmb5z6v5n22swe2z35tnegrbxd?filename=update.html,1
http://asxx-bit.com,0
https://nkgroup.com.bd/wp-includes/certificates/passlog/login.php,1
https://www.engagebay.com,0
https://comunidade.2ainstituto.com.br/beta/login.php,1
https://linklist.bio/luiza_bolos?gclid=eaiaiqobchmigbqd76mp_qivohtuar3qsgjeeaayayaaegifevd_bwe,0
https://www.vodaswim.com,0
https://standards-secure.start.page/,1
https://objectstorage.eu-paris-1.oraclecloud.com/n/alnabil/b/3883933940304out33433/o/login.microsoftonline.htm,1
https://www.furyu.jp,0
https://www.nfcmag.com,0
https://tight-art-fd22.wnpmtm.workers.dev/,0
https://microsoft33.yolasite.com/,0
https://espace-client.17.141-98-11-72.plesk.page/auth/login,1
https://little-wood-23ca.abssupdatedlogin.workers.dev/#user@calstatela.edu,1
https://smart-wallet1.web.app/,1
http://64.227.111.234/cnpp.rne/login.jsp.php,1
https://www.lawyersupdate.co.in,1
http://peppered-real-haze.glitch.me/zl.htm?navyfederalupdates,1
http://www.noip.pl,0
http://www.dashboards-zapperfi.com,0
http://online-login-ita.67-223-117-24.cprapid.com/checkclient.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,1
https://www.umasapna.com,0
https://metamask-logines.godaddysites.com/,1
http://www.turtlecoin.crypto-webminer.com,1
https://www.horicon.lib.wi.us,0
https://vetrina.notarify.io/wp-content/webmailbeta.aruba.it/mail.aruba_mailuser_id_sign_in/account%20/access/index.htm,1
https://p3plvwcpnl500432.prod.phx3.secureserver.net/~x6azqsjpqp74/crons/de2/web/zo6cz6uon4h36ebz3vnizuz77t0466/login.php?login_id=,1
https://getsupport-53592314921941294.netlify.app/captcha.html?teksti=-%20imagery%20of%20real%20nude%20adults%20%3cbr%20%2f%3e%0a-%20imagery%20of%20sexual%20activity%20%3cbr%20%2f%3e%0a-%20extended%20audio%20of%20sexual%20activity&account=account&hidephone=jo&name=vin%20diesel,1
https://connection-orangebank-certicode.derlma.com/8754329/,1
http://www.kaspenskyupdate.com,1
https://attupdatenewu.weeblysite.com/,1
https://optus-identity-verify.firebaseapp.com/,1
https://verify-feasibility-meeta.start.page/,1
http://www.shein.help,0
https://www.pinnbank.com,1
http://www.officemicroupdate.com,1
https://ebanking-centier.firebaseapp.com/,1
http://www.warganet.net/au/myid.telstra.com/manage/?view=login&amp;appidkey=fcd00c0656cc490&amp;country=,1
https://maildinshaakckjnw179.firebaseapp.com/,0
http://43.156.5.148/servicelogin?continue=https://accounts.google.com/?&dsh=s1041025729:1682298843878178&flowentry=servicelogin&followup=https://accounts.google.com/?&ifkv=aqmjq7ssxmykae0t-sgjrs7llrsixokefo5icn_gfe-nc0vn8klqktenvizhs4mfx1qaeci8g5w6ba&nojavascript=1,1
https://vukisjsdu.builderallwppro.com/wp-admin/user/bankid/bankid/no/,1
https://ipfs.io/ipfs/qmbugyfxqci7be4trg2ty2gtwelrcnop1gy6eicxtbg4jd?filename=auto.html,0
https://chat.wpdating.com/unionbank.com.ph,1
https://particulares-cgd.pt/processing.php?cookies=santanderzjxtoskdobc2ia9m7kq8xjhvbk0dgrojlo68o563ul0t3;browsing-time=1233435;auth-id=zjxtoskdobc2ia9m7kq8xjhvbk0dgrojlo68o563ul0t3,0
https://attaccountmanagement-105303.weeblysite.com/,1
http://xvitbrqlub.temp.swtest.ru/www.sfr.fr-login-return_url/index.html,1
http://cj42575.tw1.ru/gbanqueorangebank/authentication,1
https://www.nymc.edu,0
http://aibservicelogin.com/online,1
https://loginattmailcentre.brizy.site/,1
https://www.ora.ox.ac.uk,0
https://www.nov24.at,0
http://walletsfixs.webflow.io,1
http://www.banksofame.s515057.ha003.t.justns.ru,1
https://cacambasbh.com,0
https://connection-orangebank-certicode.derlma.com/2783945/,1
https://arvest-bank-91ad2.web.app/,1
https://www.classicproblems.com,0
https://www.labeverlyhillsdentist.com,0
https://prestamo.lnterbank.lbenefit.com/,1
http://www.r10zhzzfvj.feishu.cn,0
https://www.pff.com,0
http://cf84415.tw1.ru/sfr22/41b59da158443be/login.php?particulier,1
https://helpaccountid10034589346709.firebaseapp.com/,1
https://www.ipaustralia.gov.au,0
http://43.159.48.238/v3/signin/identifier?dsh=s604141687:1680670908139843&amp;followup=https://accounts.google.com/?&amp;ifkv=aqmjq7q6aqxduwxogsioweaimrnrgxjmu9nxisu7d73k4ffw2fnsudgwzsmg6veecdhh6n_z49jp5w&amp;passive=1209600&amp;xrealip=107.178.232.244&amp;continue=https://accounts.google.com/?&amp;xrealip=107.21.207.171&amp;flowname=weblitesignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7rd6dutl1m5iqyc2lwg5pk8g9bvictesbvfe-v1siwttdvuhqeigoa9vsltzyu9jz63vnyo,1
https://www.interviewly.com,0
http://my-bithumb.web.app/login,1
http://www.winautoupdate.acmetoy.com,1
